,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
556,191250,2013-06-23 22:32:30,10,4,,,98,134546,3,0.0,0,4.16,,0.0,14,55.11,1,23955,2,12,2,0,1,1,,6509.63,0,,,,,,,,1.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
557,191911,2013-03-12 21:10:58,5,219,,,219,91667,2,3.5,1,1.39,0.0226,4.65,9,69.0,0,26531,1,9,2,0,1,1,,430.06,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
558,192054,2013-06-30 16:47:53,5,219,,,219,58298,4,4.0,1,2.71,,0.0,36,289.0,0,6995,1,2,2,0,1,0,,1.03,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
559,192184,2013-03-04 10:25:26,5,219,,,219,71333,0,3.5,0,1.39,,4.35,21,100.0,0,16794,7,82,2,1,1,0,,1725.54,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
560,192278,2013-03-15 18:31:55,5,219,,,219,137054,3,4.5,1,3.04,0.0915,5.14,2,115.0,1,21382,1,2,4,0,2,0,,208.73,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
561,192571,2012-12-04 16:04:43,24,216,,,55,71069,5,4.5,1,5.31,0.0226,6.21,31,298.66,1,10979,5,59,1,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,12.0,,,,,,,,,,0,,0
562,192750,2013-04-29 16:47:03,5,219,,,219,19538,3,4.0,1,1.61,0.0239,4.62,22,76.0,0,4748,1,49,2,1,1,0,,131.85,1,,,,,,,0.0,0.0,,,,,0.0,0.0,14.0,,,,,,,0.0,0.0,14.0,0,,0
563,193324,2012-11-27 11:31:13,5,219,,,219,30714,2,3.5,1,1.39,0.0015,4.5,29,65.0,0,22945,1,0,2,0,1,0,,150.62,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
564,193447,2012-12-27 08:21:05,14,100,,,100,50151,5,4.5,0,4.85,0.7719,6.14,13,305.47,0,7236,2,7,2,0,1,1,,328.17,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
565,193838,2013-03-29 16:53:55,14,100,,,100,138174,4,4.5,1,3.61,0.1228,5.57,8,249.66,1,19215,1,1,2,2,1,1,,,0,,,,,1.0,,,,,,,,0.0,0.0,16.0,,,,,,,0.0,0.0,,0,,0
566,193865,2013-02-12 23:39:43,5,219,,,219,128348,2,4.0,1,0.69,0.0049,4.57,37,76.0,0,7434,1,77,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
567,194566,2013-06-17 09:40:43,5,219,,,55,117904,3,3.0,1,0.69,,0.0,15,131.0,0,22608,1,5,2,0,1,1,,3811.98,0,,,,,,,,,,,,,0.0,0.0,19.0,1.0,0.0,37.0,0.0,0.0,29.0,,,,0,,0
568,195197,2013-03-28 17:24:15,19,158,,,158,111262,3,1.0,1,1.1,0.0478,4.26,2,101.33,0,15560,2,65,2,0,1,1,,275.42,1,,,,,,,,,,-1.0,0.0,4.0,-1.0,0.0,38.0,,,,,,,,,,0,,0
569,195329,2013-01-04 23:20:35,5,219,,,219,63197,2,4.0,1,1.39,0.0121,5.08,26,169.0,0,26392,1,1,2,2,1,1,,298.51,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
570,195932,2013-01-29 18:29:45,5,219,,,219,69261,5,5.0,1,5.97,0.2652,6.17,10,325.0,0,5677,1,32,2,0,1,1,-10.6511,,1,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
571,195959,2012-11-17 09:47:31,16,31,,,31,94457,3,4.0,0,4.73,0.0232,4.79,32,89.21,0,23445,1,4,1,0,1,0,,6.1,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
572,196925,2013-01-10 11:13:28,5,219,2.57,191.34,81,37,5,5.0,0,1.1,,5.23,25,184.0,0,27419,7,16,1,0,1,0,,9365.21,1,,,,-1.0,0.0,30.0,,,,,,,-1.0,0.0,6.0,,,,,,,,,,0,,0
573,197443,2012-12-26 13:41:23,5,219,,,219,15566,2,3.0,1,1.95,0.0022,4.43,31,90.0,0,10424,2,7,2,2,1,0,,96.79,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
574,197649,2013-01-03 08:31:07,5,219,,,219,113200,4,4.5,1,2.08,0.036000000000000004,6.08,14,599.0,0,11939,2,41,1,0,1,0,,969.79,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
575,198229,2013-05-22 06:53:07,5,219,,,219,134459,3,4.5,0,2.48,0.0381,5.42,20,164.0,0,19940,1,1,2,2,1,1,,434.49,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,1.0,0.0,24.0,0,,0
576,198246,2013-03-24 20:43:23,5,219,,,219,53727,0,5.0,0,1.39,,4.94,26,140.0,0,22983,3,2,1,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
577,199432,2013-02-12 06:32:45,5,32,,,41,126755,4,3.5,0,5.76,0.3942,4.85,27,74.0,0,16639,4,15,3,1,2,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
578,200102,2012-11-21 12:32:03,9,59,,,59,94434,4,4.5,0,3.43,0.1117,4.6,27,120.98,1,16770,2,2,2,1,1,1,,,0,,,,,,,,,,,,,,1.0,,,,,,,,,,,0,,0
579,200169,2012-11-01 09:36:49,5,219,,,219,75012,2,3.5,1,2.4,0.0178,4.23,18,42.0,1,5903,2,0,2,0,1,1,,94.5,0,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,,0,,0
580,200609,2013-02-04 20:45:13,5,219,,,103,67121,4,0.0,0,3.53,,4.82,26,131.0,0,6510,1,44,2,0,1,0,,6954.4,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
581,200768,2013-03-13 12:14:59,5,219,,,219,138036,3,4.0,1,2.2,,4.71,15,134.0,0,21816,1,1,2,1,1,1,,110.56,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
582,201136,2013-03-05 11:54:24,5,219,,,219,110073,3,4.0,1,2.56,,4.92,13,129.0,0,8659,1,0,2,0,1,0,,19.75,0,,,,-1.0,0.0,7.0,,,,,,,,,,,,,,,,,,,0,,0
583,201141,2013-06-01 17:28:43,15,55,,,215,37834,4,4.0,1,4.22,0.0207,5.22,19,129.2,0,3648,1,7,2,0,1,1,,,0,,,,,,,,,,,,,-1.0,0.0,9.0,,,,-1.0,0.0,9.0,,,,1,,0
584,201159,2012-12-01 07:18:11,5,219,,,219,74150,2,3.5,1,0.0,0.0023,4.17,26,55.0,0,21344,1,0,1,0,1,1,,175.84,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
585,201214,2012-12-02 16:30:05,14,100,,,219,25979,2,3.0,1,3.5,0.0633,4.58,13,98.55,0,13870,5,52,2,2,1,0,,1070.74,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
586,201361,2012-12-22 15:30:03,11,103,,,216,19748,3,4.0,0,4.19,0.0075,4.97,26,97.16,1,28172,4,169,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
587,201495,2013-06-30 17:00:26,28,206,,,219,46134,4,5.0,0,4.38,0.2018,0.0,7,388.94,0,27730,2,43,4,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
588,201936,2013-04-14 22:43:47,24,216,,,117,111645,5,4.0,1,3.71,0.0116,5.8,25,126.61,1,15669,3,19,1,0,1,1,,,1,,,,0.0,0.0,,,,,1.0,0.0,11.0,-1.0,0.0,13.0,,,,,,,,,,0,,0
589,202231,2012-12-30 08:46:31,5,219,,,219,70078,4,4.5,1,5.95,0.1983,5.79,13,169.0,0,5143,1,0,2,0,1,0,,52.04,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,20.0,0.0,0.0,,,,,,,,0.0,0.0,13.0,1,,0
590,202513,2013-04-10 16:50:44,5,219,,,219,74220,2,4.0,1,2.94,0.0647,4.78,16,80.0,0,22162,2,1,1,0,1,1,,227.58,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
591,202674,2012-11-17 00:24:17,5,219,,,219,121315,3,4.5,1,1.61,0.02,4.82,33,106.0,0,25436,3,4,2,1,1,0,,157.24,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
592,203336,2013-02-07 07:29:23,14,100,,,100,17588,3,5.0,1,1.61,0.0005,5.02,28,105.22,0,18825,1,2,2,0,1,1,,801.11,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,71.0,,,,,,,0.0,0.0,,0,,0
593,204319,2013-05-05 16:18:40,5,219,,,219,69908,2,4.0,1,1.39,0.0217,4.39,18,77.0,0,17079,2,5,2,0,1,1,,373.34,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
594,204417,2013-01-22 01:01:08,14,100,,,216,57714,3,3.5,0,4.16,0.0937,5.05,32,63.51,0,1404,3,104,2,0,1,0,,4917.42,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
595,205406,2013-06-28 20:30:19,5,219,,,219,120665,3,4.0,1,1.95,0.1042,0.0,3,107.0,1,22277,3,8,2,0,1,1,,39.57,0,,,,0.0,0.0,14.0,0.0,0.0,14.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
596,205528,2013-01-14 15:55:19,12,69,3.57,191.77,219,67269,3,4.5,1,0.69,0.0005,4.7,19,179.29,0,13216,4,5,1,0,1,1,,,1,,,,,,,-1.0,0.0,9.0,,,,,1.0,,,,,,,,-1.0,0.0,18.0,0,,0
597,206244,2012-11-23 09:37:04,5,219,,,219,6774,3,4.0,0,3.26,0.0904,5.07,3,59.0,0,27959,2,84,2,0,1,1,-35.7837,173.3,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
598,206256,2013-01-03 18:43:49,5,219,,,127,7422,3,3.0,1,3.14,0.1601,5.87,26,450.0,0,19884,2,43,2,0,1,1,,1096.1,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
599,206601,2013-04-04 15:26:31,5,219,,,100,22776,3,3.0,1,2.3,0.0277,4.84,24,148.0,0,519,1,1,1,0,1,1,,27.07,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
600,206772,2013-04-25 14:05:50,5,219,,,219,23618,2,2.5,1,1.39,,4.18,6,58.0,0,4720,1,1,2,0,1,1,,659.12,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
601,207350,2012-11-27 12:15:15,5,80,,,99,35698,4,4.5,1,5.16,0.0072,5.53,9,243.0,0,23095,5,31,2,0,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
602,207408,2013-02-20 07:29:35,15,55,,,132,17803,4,0.0,0,0.0,,4.7,13,123.4,0,9432,1,4,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,0,,0
603,207483,2012-11-09 21:28:34,5,219,,,219,95269,3,4.5,1,1.61,0.6228,4.75,2,99.0,0,14328,1,0,2,0,1,1,,13.38,0,,,,0.0,1.0,,-1.0,0.0,3.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
604,207600,2013-03-02 16:23:38,9,59,,,219,16859,2,3.5,1,0.69,0.0119,4.37,13,43.74,1,20596,3,26,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,-1.0,,0,,0
605,207682,2013-04-08 15:22:04,32,220,,,99,80047,0,4.0,0,5.8,0.3864,5.82,4,272.8,0,19741,4,88,2,1,1,1,,,0,0.0,0.0,7.0,,,,,,,,,,-1.0,0.0,9.0,,,,0.0,0.0,,,,,0,,0
606,207694,2013-02-28 06:04:25,12,21,,,220,71632,4,0.0,0,4.38,0.2984,5.77,26,147.58,0,13241,11,10,2,0,1,0,,,1,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
607,207833,2013-03-27 22:37:28,5,219,,,55,105260,4,3.5,0,3.95,0.0028,5.33,36,186.0,1,10979,3,127,2,0,1,1,,5449.99,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
608,207947,2013-03-12 18:04:41,5,219,,,219,82790,3,4.5,1,2.48,0.0517,4.54,22,64.0,0,6783,3,19,2,0,1,0,,60.02,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
609,208411,2013-05-21 19:33:32,5,219,,,154,113366,3,4.5,0,5.58,0.1421,5.24,1,154.0,0,13247,1,76,2,3,1,0,,4556.44,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
610,209135,2012-11-09 16:50:26,32,220,5.0,290.92,164,125412,3,4.0,0,5.08,0.2807,4.4,24,39.47,1,12902,3,87,1,0,8,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
611,209147,2013-03-27 22:54:03,5,219,,,219,104493,2,3.5,1,2.83,0.005,4.68,10,95.0,0,9402,3,56,2,0,1,0,,2560.73,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
612,209393,2012-11-26 10:38:50,5,219,,,59,84921,3,0.0,0,2.77,,5.42,24,83.0,0,13083,5,90,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
613,209584,2013-04-10 18:47:23,5,219,,,219,80259,3,3.5,0,2.3,0.0425,4.37,12,56.0,1,6443,1,18,2,0,1,0,,988.13,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
614,209699,2013-03-29 12:36:23,5,219,,,219,29705,0,4.5,0,3.18,0.4766,4.94,8,98.0,0,5464,15,12,1,0,1,0,,2034.69,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
615,210709,2013-04-30 21:04:11,14,100,,,219,91330,3,4.0,1,1.79,0.0017,4.72,30,123.1,0,23904,4,101,2,1,1,1,,1257.21,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
616,211012,2013-01-20 14:45:22,18,129,,,219,124566,2,3.0,0,5.23,0.1157,5.12,11,86.56,0,23605,4,240,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
617,211050,2013-05-08 19:00:47,5,219,,,100,17253,4,4.0,1,4.5,0.3925,5.67,14,233.0,1,12454,4,54,2,0,1,0,,2618.33,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
618,211562,2012-12-17 23:53:19,24,216,,,138,79579,3,4.0,1,4.39,0.1504,5.64,6,191.68,1,26389,2,64,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
619,211705,2013-02-17 22:16:53,5,219,,,219,88616,4,4.0,1,0.69,0.0046,5.1,27,169.0,0,25051,2,13,2,1,1,1,,79.48,1,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
620,211991,2013-01-20 02:19:43,24,216,,,215,63019,2,2.0,0,6.16,0.1083,4.36,6,23.97,0,2303,5,19,1,0,1,0,,,0,1.0,0.0,101.0,,,,,,,,,,1.0,0.0,83.0,,,,,,,,,,0,,0
621,212131,2013-01-30 14:34:06,32,220,,,219,49555,3,4.5,1,2.08,0.051,4.88,25,103.14,0,25964,1,1,1,1,1,1,,7184.59,0,,,,0.0,0.0,,0.0,1.0,,,,,0.0,0.0,6.0,,,,,,,0.0,0.0,7.0,0,,0
622,212249,2013-03-20 13:32:47,5,219,,,59,70710,3,3.0,0,4.22,0.5766,4.52,21,31.0,0,9974,7,224,2,0,1,0,,2098.76,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
623,213182,2013-02-10 11:32:27,9,59,,,59,72218,5,4.5,1,1.61,0.0425,5.67,32,194.99,1,1785,3,4,2,1,1,1,,183.07,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
624,213189,2013-03-21 20:59:59,5,219,,,219,32925,2,3.5,1,2.08,0.0003,4.36,10,63.0,1,15764,4,9,1,1,1,1,,1372.01,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
625,213244,2012-11-26 01:52:15,5,219,,,219,113472,2,2.5,0,1.39,0.0856,4.55,4,93.0,0,7404,3,35,2,0,1,0,,103.6,0,,,,,,,,,,,,,,,,,,,,,,,,,1,305.82,1
626,213677,2013-03-30 08:09:18,5,219,,,219,98429,4,4.5,0,2.83,0.0333,5.4,3,144.0,1,4828,1,1,1,2,1,0,,265.65,0,,,,1.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,17.0,,,,,,,0.0,0.0,,0,,0
627,214247,2013-06-04 05:53:20,5,219,,,219,62326,4,4.5,1,3.87,0.0613,0.0,35,359.0,0,15307,1,3,2,0,1,1,,208.95,1,,,,0.0,0.0,,0.0,0.0,28.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
628,214329,2012-12-18 16:04:48,15,129,,,55,99662,2,3.0,1,3.93,0.08900000000000001,4.34,27,60.13,0,1047,2,22,2,0,1,0,,380.74,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
629,214640,2013-06-08 15:37:23,12,99,,,99,127204,3,4.0,0,2.2,0.0641,0.0,18,121.6,0,3544,1,15,2,2,1,0,-7.9510000000000005,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
630,215745,2013-04-20 02:59:05,14,128,,,200,74461,4,4.5,1,4.48,0.1334,5.24,29,270.8,0,23968,2,61,1,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
631,215967,2013-03-12 10:01:32,5,219,,,219,92278,3,4.5,1,2.3,0.0283,4.79,15,124.0,0,15695,1,8,1,0,1,0,,297.46,0,,,,,,,-1.0,0.0,3.0,,,,-1.0,0.0,3.0,,,,,,,,,,0,,0
632,216612,2013-03-11 10:31:23,5,219,,,88,55302,3,3.5,0,3.14,,5.41,26,104.0,0,20531,7,127,1,1,1,0,,1598.9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
633,217246,2012-12-31 10:36:20,5,219,,,219,137997,4,4.0,1,4.09,0.3046,5.52,7,60.0,1,8192,2,2,4,0,2,0,,226.95,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
634,217779,2013-04-05 19:18:00,5,219,,,219,67793,3,4.5,0,2.94,0.0431,5.28,4,229.0,0,7434,1,2,3,1,2,0,,82.65,0,,,,,,,,,,,,,,,,,,,,,,,,,1,521.68,1
635,218273,2013-04-01 14:39:12,5,219,,,219,5029,2,3.5,1,2.56,0.0138,4.31,36,60.0,0,24131,1,4,2,0,1,1,,93.83,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
636,219070,2012-12-09 14:33:57,5,219,2.47,79.83,219,55672,2,3.5,1,0.0,0.0257,4.2,30,56.0,0,10442,1,4,2,0,1,1,,94.63,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,17.0,,,,,,,0.0,0.0,,0,,0
637,219712,2013-04-10 07:08:36,5,30,,,219,35223,4,4.0,1,4.3,0.2373,5.35,16,123.0,0,8192,8,13,3,0,1,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
638,219864,2012-12-15 10:00:32,5,219,,,219,40647,2,3.5,0,1.1,0.0121,4.31,27,77.0,0,11235,1,77,1,0,1,1,,1424.53,0,,,,-1.0,0.0,4.0,,,,,,,,,,,,,,,,,,,0,,0
639,220056,2013-05-25 21:05:33,5,219,,,99,15604,3,4.0,1,2.08,0.0022,4.78,3,132.0,0,13292,2,11,2,2,1,0,,5575.93,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
640,220208,2013-01-10 20:17:07,5,219,,,219,95440,3,4.0,0,5.23,0.2849,5.37,14,339.0,0,16045,1,50,2,0,1,1,-26.2248,2183.83,1,,,,0.0,0.0,,,,,,,,0.0,1.0,,,,,,,,0.0,0.0,,0,,0
641,221248,2013-02-23 14:35:34,5,219,,,219,111549,2,4.0,1,0.69,0.0102,4.48,18,69.0,0,6546,1,0,2,0,1,1,-46.9929,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
642,221416,2013-04-22 08:56:25,5,219,,,219,3335,4,4.5,1,3.66,0.4665,5.36,6,229.0,0,22616,1,7,2,0,1,0,,0.24,1,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,-1.0,0.0,11.0,0,,0
643,221429,2013-06-10 09:42:05,15,55,,,129,111323,4,4.5,1,4.58,,0.0,21,183.74,0,7601,2,9,1,0,1,0,,,0,0.0,0.0,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
644,221654,2013-04-02 13:50:32,5,219,,,100,73145,4,4.0,1,3.95,0.0752,5.49,13,185.0,0,21871,3,23,2,0,1,1,,95.84,1,,,,0.0,0.0,,,1.0,,,,,1.0,0.0,9.0,,,,,,,1.0,0.0,9.0,0,,0
645,222480,2013-01-22 19:18:16,5,219,,,219,82845,3,4.0,1,2.94,0.0859,4.83,29,114.0,0,1143,1,1,2,0,1,0,,21.95,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,1,130.98,1
646,222768,2013-05-18 18:51:44,5,219,,,219,46274,5,4.5,1,4.08,0.1012,5.89,26,167.0,1,8192,4,17,2,0,1,0,,1525.52,0,,,,0.0,0.0,,0.0,0.0,11.0,,,,,1.0,,,,,,,,0.0,0.0,25.0,0,,0
647,223160,2013-05-09 13:28:46,14,100,,,100,139974,4,4.5,0,1.1,0.0126,5.23,14,197.66,0,17311,1,2,2,2,1,1,,131.29,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
648,223317,2013-02-21 23:17:48,15,55,,,55,17257,4,4.0,0,3.4,0.0728,4.79,3,151.03,0,25693,4,93,3,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
649,223700,2013-03-16 13:20:12,5,219,,,219,135437,3,4.5,1,5.15,0.0869,5.29,37,109.0,0,2205,1,3,2,0,1,0,,343.22,0,,,,0.0,0.0,14.0,0.0,0.0,12.0,,,,0.0,0.0,15.0,,,,,,,0.0,0.0,15.0,0,,0
650,223739,2013-02-18 11:26:16,14,100,3.0,208.14,31,64897,0,4.5,0,6.73,0.6408,5.17,27,163.25,1,6285,2,220,2,0,1,1,,3951.85,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
651,223929,2013-04-15 13:23:51,5,219,,,219,112661,3,4.5,1,1.61,0.0125,4.83,12,100.0,0,26765,5,39,3,0,1,0,,889.58,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
652,223974,2013-05-28 14:19:19,5,219,,,219,12043,4,4.0,1,2.77,,5.22,34,146.0,0,18521,2,40,2,2,1,0,,168.05,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
653,224054,2013-04-02 21:54:58,5,219,,,219,11235,3,4.0,1,2.08,0.0025,4.89,20,134.0,0,14167,1,66,2,1,1,1,,2861.27,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
654,224399,2013-02-11 19:45:34,5,219,,,219,93981,3,4.0,0,4.32,0.45,5.05,10,199.0,0,10424,1,4,2,0,1,1,,86.57,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
655,224670,2013-02-27 16:06:15,5,219,2.25,205.0,219,27253,0,4.5,0,0.0,0.0019,5.5,26,175.0,0,3715,5,31,2,2,1,0,,190.58,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
656,225517,2013-04-16 09:35:45,16,31,,,181,61594,5,4.0,1,4.42,0.0671,5.97,5,388.72,1,18405,3,8,3,0,1,0,,1351.46,0,0.0,0.0,10.0,,,,,,,,,,0.0,0.0,11.0,0.0,0.0,,-1.0,0.0,12.0,,,,0,,0
657,226022,2013-05-07 22:22:23,5,219,,,117,15269,3,0.0,1,3.53,,5.15,29,40.0,0,21864,3,24,1,0,1,1,,7978.76,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
658,226150,2013-04-01 22:26:27,19,158,,,158,128008,4,2.0,1,4.01,0.0354,4.84,24,82.9,0,18757,2,17,4,2,2,1,,,1,,,,0.0,0.0,,,,,,,,,1.0,,,,,,,,,,,0,,0
659,226193,2013-05-09 13:46:16,5,219,,,219,91381,3,4.5,1,2.08,0.14,4.61,4,80.0,0,16823,1,0,1,0,1,1,,2142.6,0,,,,-1.0,0.0,12.0,0.0,0.0,,,,,-1.0,0.0,21.0,,,,,,,-1.0,0.0,21.0,0,,0
660,226832,2013-03-09 19:01:41,24,216,,,39,62510,4,4.0,1,4.11,0.0326,5.36,27,160.29,0,15122,3,53,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
661,227023,2013-01-19 00:48:15,5,219,,,219,56740,4,4.5,1,1.39,0.0504,5.54,15,284.0,0,4335,1,0,2,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
662,227426,2013-06-26 17:16:22,24,216,,,225,40271,4,4.0,0,4.79,0.0942,0.0,6,140.76,1,11308,2,44,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
663,227427,2013-05-05 09:13:58,5,219,,,4,255,3,4.5,0,2.2,,4.78,27,105.0,0,12131,1,50,2,0,1,0,,,0,,,,,,,,,,,,,1.0,0.0,6.0,,,,,,,,,,0,,0
664,227427,2013-05-05 09:13:58,5,219,,,4,9577,5,5.0,0,3.5,0.0794,5.43,2,193.0,0,12131,1,50,2,0,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
665,227834,2013-02-03 21:32:50,24,216,,,99,50692,4,4.0,1,2.77,0.1074,5.02,8,109.11,0,3404,1,19,1,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,23.0,1.0,1.0,5.0,,,,,,,0,,0
666,227998,2013-06-30 18:04:41,5,219,,,219,424,2,4.5,1,2.89,0.0199,0.0,35,104.0,0,9104,1,6,2,1,1,1,,632.77,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
667,228638,2013-02-12 23:09:39,5,219,,,219,64344,4,3.0,1,1.79,,5.81,18,381.0,0,12588,2,3,2,1,1,1,,1986.15,1,,,,,,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
